"TAX_INCLUSIVE_YN","RESORT","FREQUENT_FLYER_YN","TRX_CODE","TC_GROUP","TC_SUBGROUP","TCL_CODE_DFLT_CL1","TCL_CODE_DFLT_CL2","CLASS_1_MANDATORY_YN","CLASS_2_MANDATORY_YN","DESCRIPTION","TC_TRANSACTION_TYPE","IS_MANUAL_POST_ALLOWED","RESULT_INCLUDED_IN_SUM_ARRAY","CC_TYPE","COMMISSION","CC_CODE","IND_BILLING","IND_AR","CURRENCY","IND_REVENUE_GP","ADJ_TRX_CODE","ARRANGE_CODE","EXPENSE_FOLIO","GROUP_FOLIO","REV_BUCKET_ID","REV_GP_ID","IND_CASH","IND_DEPOSIT_YN","DEFERRED_YN","AR_NAME_ID","TRX_CODE_TYPE","INSERT_USER","INSERT_DATE","UPDATE_USER","UPDATE_DATE","TC_RESORT","TC_BOF_REF_CODE","TC_BOF_INTERFACE","TC_RESORT2","TC_BOF_REF_CODE2","TC_BOF_INTERFACE2","CRS_TAX_DESC","TAX_CODE_NO","TRX_ACTION_ID","EXPORT_BUCKET","INH_SALES_YN","INH_PAY_YN","INH_DEPOSIT_YN","FISCAL_TRX_CODE_TYPE","COMP_YN","DEFAULT_PRICE","INACTIVE_DATE","PAYMENT_TAX_INVOICE_YN","INTERNAL_YN","FISCAL_PAYMENT_YN","COMP_NIGHTS_YN","ROTATION_REV_YN","OWNER_REV_YN","CHECK_NO_MANDATORY_YN","DED_OWNER_REV_YN","NON_TAXABLE_YN","COMP_PAYMENT_YN","MIN_AMT","MAX_AMT","TRX_SERVICE_TYPE","DAILY_PLAN_FOLIO","TRX_CODE_DISPLAY","INCLUDE_IN_DEPOSIT_RULE_YN","INCLUDE_IN_8300_YN","MANUAL_POST_COVERS_YN","ROUND_FACTOR_YN","DEPOSIT_POSTING_ONLY_YN","TRX_TAX_TYPE_CODE","DEPOSIT_TYPE","GP_POINTS_REDEMPTION_YN","EXTERNAL_PAYMENT_CODE","E_INVOICE_YN","CORP_PROP_FLAG","CORPORATE_DESCRIPTION","PRINT_RECEIPT_YN","SERVICE_RECOVERY_TRX_CODE","ACCOUNTING_CODE","QUANTITY_CODE","UPC_CODE"
"N","VILU","N","33085","TAX","WSTX","","","","","Water Sports GST Rebate","C    ","Y","111","",0,"","N","N","","N","","10516",,,,,"N","N","N",,"X",2,15-JUN-14,502,18-SEP-15,"","","","","","","",2,37802,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","33090","TIP","WSTP","","","","","Water Sports Tips","C    ","Y","","",0,"","N","N","","N","33095","10516",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65995,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","N","","","","N","","","","","","","","",""
"N","VILU","N","33095","TIP","WSTP","","","","","Water Sports Tips Rebate","C    ","Y","","",0,"","N","N","","N","","10516",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65996,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36001","RLT","RTRV","","","","","Sun Boutique Retail","C    ","Y","","",0,"","N","N","","Y","36051","11509",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38093,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36015","RLT","RTRV","","","","","Sun Boutique Tobbacco","C    ","Y","","",0,"","N","N","","Y","36065","11509",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38094,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36051","ADJ","RTRB","","","","","Sun Boutique Retail Rebate","C    ","Y","111","",0,"","N","N","","Y","","11509",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38116,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36065","ADJ","RTRB","","","","","Sun Boutique Tobbacco Rebate","C    ","Y","111","",0,"","N","N","","Y","","11509",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38023,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36070","SVC","RTSC","","","","","Sun Boutique SVC","C    ","Y","111","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",1,38026,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36075","SVC","RTSC","","","","","Sun Boutique SVC Rebate","C    ","Y","","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",1,38029,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36080","TAX","RTTX","","","","","Sun Boutique GST","C    ","Y","111","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",2,38030,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36085","TAX","RTTX","","","","","Sun Boutique GST Rebate","C    ","Y","111","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",2,38031,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36090","TIP","RTTP","","","","","Sun Boutique TIP","C    ","Y","","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,2,11-AUG-17,"","","","","","","",4,65997,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","36095","TIP","RTTP","","","","","Sun Boutique TIP Rebate","C    ","Y","","",0,"","N","N","","N","","11509",,,,,"N","N","N",,"X",502,18-SEP-15,2,11-AUG-17,"","","","","","","",4,65998,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36101","RLT","RTRV","","","","","Jewellery Shop Retail","C    ","Y","111","",0,"","N","N","","Y","36151","11510",,,,,"N","N","N",,"O",502,18-SEP-15,1803,24-AUG-22,"","","","","","","",,121461,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","","","","","","","","","",""
"Y","VILU","N","36105","RLT","RTRV","","","","","Photography package","C    ","Y","111","",0,"","N","N","","Y","36155","",,,,,"N","N","N",,"O",1835,05-MAR-16,1835,02-APR-16,"","","","","","","",,54206,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36151","ADJ","RTRB","","","","","Jewellery Shop Retail Rebate","C    ","Y","111","",0,"","N","N","","Y","","11510",,,,,"N","N","N",,"O",502,18-SEP-15,2,04-SEP-23,"","","","","","","",,137212,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","","","","","","","","","",""
"Y","VILU","N","36155","ADJ","RTRB","","","","","Photography package Rebate","C    ","Y","111","",0,"","N","N","","Y","","",,,,,"N","N","N",,"O",1835,05-MAR-16,2,02-MAR-23,"","","","","","","",,134470,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","","","","","","","","","",""
"N","VILU","N","36170","SVC","RTSC","","","","","Jewellery Shop SVC","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",1,38490,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36171","SVC","RTSC","","","","","Photography package SVC","C    ","Y","","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1835,05-MAR-16,1835,05-MAR-16,"","","","","","","",1,53213,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36175","SVC","RTSC","","","","","Jewellery Shop SVC Rebate","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",1,38491,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36176","SVC","RTSC","","","","","Photography package SVC Rebate","C    ","Y","","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1835,05-MAR-16,1835,05-MAR-16,"","","","","","","",1,53214,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36180","TAX","RTTX","","","","","Jewellery Shop GST","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",2,38492,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36181","TAX","RTTX","","","","","Photography package GST","C    ","Y","","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1835,05-MAR-16,1835,05-MAR-16,"","","","","","","",2,53205,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36185","TAX","RTTX","","","","","Jewellery Shop GST Rebate","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",2,38493,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36186","TAX","RTTX","","","","","Photography package GST Rebate","C    ","Y","","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1835,05-MAR-16,1835,05-MAR-16,"","","","","","","",2,53206,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36190","TIP","RTTP","","","","","Jewellery Shop TIP","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,11-AUG-17,"","","","","","","",4,65999,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","36195","TIP","RTTP","","","","","Jewellery Shop TIP Rebate","C    ","Y","","",0,"","N","N","","N","","11510",,,,,"N","N","N",,"X",502,18-SEP-15,2,11-AUG-17,"","","","","","","",4,66000,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36201","RLT","RTRV","","","","","Staff Shop Food","C    ","Y","111","",0,"","N","N","","Y","36251","11511",,,,,"N","N","N",,"O",502,18-SEP-15,6302,27-FEB-23,"","","","","","","",,134215,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","N","","","","N","","","","","","","","",""
"Y","VILU","N","36202","RLT","RTRV","","","","","Staff Shop Beverage","C    ","Y","111","",0,"","N","N","","Y","36252","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38170,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36203","RLT","RTRV","","","","","Staff Shop Retail","C    ","Y","111","",0,"","N","N","","Y","36253","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38240,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36215","RLT","RTRV","","","","","Staff Shop Tobbacco","C    ","Y","111","",0,"","N","N","","Y","36265","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38174,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36216","RLT","RTRV","","","","","Staff Shop Misc","C    ","Y","111","",0,"","N","N","","Y","36266","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38176,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36251","ADJ","RTRB","","","","","Staff Shop Food Rebate","C    ","Y","111","",0,"","N","N","","Y","","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,132291,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","N","","","","N","","","","","","","","",""
"Y","VILU","N","36252","ADJ","RTRB","","","","","Staff Shop Beverage Rebate","C    ","Y","111","",0,"","N","N","","Y","","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38180,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36253","ADJ","RTRB","","","","","Staff Shop Retail Rebate","C    ","Y","111","",0,"","N","N","","Y","","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38182,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36265","ADJ","RTRB","","","","","Staff Shop Tobbacco Rebate","C    ","Y","111","",0,"","N","N","","Y","","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,38184,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36266","ADJ","RTRB","","","","","Staff Shop Misc Rebate","C    ","Y","111","",0,"","N","N","","Y","","11511",,,,,"N","N","N",,"O",502,18-SEP-15,2,11-JAN-23,"","","","","","","",,129992,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
"N","VILU","N","36280","TAX","RTTX","","","","","Staff Shop GST","C    ","Y","","",0,"","N","N","","N","","11511",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",2,38489,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36285","TAX","RTTX","","","","","Staff Shop GST Rebate","C    ","Y","","",0,"","N","N","","N","","11511",,,,,"N","N","N",,"X",502,18-SEP-15,2,18-SEP-15,"","","","","","","",2,38488,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36301","RLT","RTRV","","","","","Vilu Hiya Cafe Food","C    ","Y","111","",0,"","N","N","","Y","36351","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38238,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36302","RLT","RTRV","","","","","Vilu Hiya Cafe Beverage","C    ","Y","","",0,"","N","N","","Y","36302","11512",,,,,"N","N","N",,"O",502,18-SEP-15,4022,24-MAR-19,"","","","","","","",,88951,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36303","RLT","RTRV","","","","","Vilu Hiya Cafe Alc Beverage","C    ","Y","111","",0,"","N","N","","Y","36353","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38237,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36315","RLT","RTRV","","","","","Vilu Hiya Cafe Tobbacco","C    ","Y","111","",0,"","N","N","","Y","36365","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38236,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36316","RLT","RTRV","","","","","Vilu Hiya Cafe Misc","C    ","Y","111","",0,"","N","N","","Y","36366","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38235,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36351","ADJ","RTRB","","","","","Vilu Hiya Cafe Food Rebate","C    ","Y","111","",0,"","N","N","","Y","","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38210,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36352","ADJ","RTRB","","","","","Vilu Hiya Cafe Beverage Rebate","C    ","Y","111","",0,"","N","N","","Y","","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38214,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36353","ADJ","RTRB","","","","","Vilu Hiya Cafe Alc Beverage Rebate","C    ","Y","111","",0,"","N","N","","Y","","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38218,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36365","ADJ","RTRB","","","","","Vilu Hiya Cafe Tobbacco Rebate","C    ","Y","111","",0,"","N","N","","Y","","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38220,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36366","ADJ","RTRB","","","","","Vilu Hiya Cafe Misc Rebate","C    ","Y","111","",0,"","N","N","","Y","","11512",,,,,"N","N","N",,"O",502,18-SEP-15,502,18-SEP-15,"","","","","","","",,38222,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","36380","TAX","RTTX","","","","","Vilu Hiya Cafe GST","C    ","Y","111","",0,"","N","N","","N","","11512",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",2,38150,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36385","TAX","RTTX","","","","","Vilu Hiya Cafe GST Rebate","C    ","Y","111","",0,"","N","N","","N","","11512",,,,,"N","N","N",,"X",502,18-SEP-15,502,18-SEP-15,"","","","","","","",2,38152,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","36401","RLT","RTRV","","","","","Steward Sale","C    ","Y","111","",0,"","N","N","","Y","36485","",,,,,"N","N","N",,"O",1837,22-NOV-15,1837,22-NOV-15,"","","","","","","",,47470,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","36451","ADJ","RTRB","","","","","Steward Sale Rebate","C    ","Y","","",0,"","N","N","","Y","36401","",,,,,"N","N","N",,"O",1837,22-NOV-15,2,30-JUN-20,"","","","","","","",,100951,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","36480","TAX","RTTX","","","","","Steward Sale GST","C    ","Y","111","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1837,22-NOV-15,1837,22-NOV-15,"","","","","","","",2,47467,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","36485","TAX","RTTX","","","","","Steward Sale GST Rebate","C    ","Y","","",0,"","N","N","","N","","",,,,,"N","N","N",,"X",1837,22-NOV-15,1837,22-NOV-15,"","","","","","","",2,47468,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","37000","TEL","TLRV","","","","","Telephone Int","C    ","Y","","",0,"","N","N","","Y","37050","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,03-SEP-17,"","","","","","","",,67453,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","37001","TEL","TLRV","","","","","Telephone Local","C    ","Y","","",0,"","N","N","","Y","37051","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,18-SEP-15,"","","","","","","",,38497,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","37002","TEL","TLRV","","","","","Wifi Charge","C    ","Y","","",0,"","N","N","","Y","37052","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,18-SEP-15,"","","","","","","",,38498,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","37050","ADJ","TLRB","","","","","Telephone Int Rebate","C    ","Y","","",0,"","N","N","","Y","","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,18-SEP-15,"","","","","","","",,38506,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","37051","ADJ","TLRB","","","","","Telephone Local Rebate","C    ","Y","","",0,"","N","N","","Y","","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,18-SEP-15,"","","","","","","",,38504,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","37052","ADJ","TLRB","","","","","Wifi Charge Rebate","C    ","Y","","",0,"","N","N","","Y","","10513",,,,,"N","N","N",,"T",2,15-JUN-14,2,18-SEP-15,"","","","","","","",,38500,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","37080","TAX","TLTX","","","","","Telephone & Communication GST","C    ","Y","","",0,"","N","N","","N","","10513",,,,,"N","N","N",,"X",2,15-JUN-14,502,18-SEP-15,"","","","","","","",2,37685,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","37085","TAX","TLTX","","","","","Telephone & Communication GST Rebate","C    ","Y","","",0,"","N","N","","N","","10513",,,,,"N","N","N",,"X",2,15-JUN-14,502,18-SEP-15,"","","","","","","",2,37689,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","50001","MSC","MSRV","","","","","Prepaid for other services","C    ","Y","111","",0,"","N","N","","Y","","10514",,,,,"N","N","N",,"O",2,15-JUN-14,2,05-APR-22,"","","","","","","",,117965,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
